profile_id,email,phone_number,first_name,last_name,city,region,country,timezone,source,subscriptions,consent_status,email_subscribed,sms_subscribed,created,updated,predicted_clv_1y,predicted_clv_lifetime,churn_risk,predicted_gender,average_days_between_orders,average_order_value,total_revenue,expected_date_of_next_order,historic_clv,historic_number_of_orders,custom_properties
klv_cust9744120054,user458@example.com,+15551840684,Eve,Smith,Los Angeles,ON,India,America/New_York,landing_page,{},subscribed,True,False,2023-12-07 19:50:33,2024-04-25 06:18:20,187.85,565.24,low,male,53.4,44.04,401.93,2025-10-28 11:17:45,188.78,9,{}
klv_cust1293864877,user459@example.com,+15558889820,Bob,Kim,Los Angeles,NSW,United States,America/New_York,landing_page,{},subscribed,True,True,2023-09-07 05:09:03,2024-10-17 03:26:24,237.19,902.36,winback,female,49.8,47.49,339.06,2025-04-05 09:09:02,118.21,10,{}
klv_cust9250327663,user460@example.com,+15553988671,Eve,Jones,Toronto,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-05-27 18:30:00,2024-02-19 07:38:02,102.24,363.28,medium,male,95.0,87.22,449.93,2025-12-27 08:00:01,499.71,8,{}
klv_cust5283911723,user461@example.com,+15553723498,Alice,Jones,Sydney,CA,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-11-28 06:44:25,2025-01-13 11:07:53,297.15,973.21,medium,male,73.8,89.16,119.25,2025-09-14 07:44:44,270.52,12,{}
klv_cust4207337120,user462@example.com,+15557127487,Carol,Jones,London,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-10-15 05:20:45,2024-02-17 12:57:53,30.22,120.11,high,male,58.5,70.48,470.38,2025-06-04 13:59:12,253.47,7,{}
klv_cust4747699292,user463@example.com,+15555458171,Eve,Kim,Los Angeles,NY,Canada,America/New_York,landing_page,{},subscribed,False,False,2023-02-09 18:55:44,2025-01-17 12:17:44,285.07,1376.9,low,unknown,97.0,54.94,645.06,2025-04-21 15:12:08,497.24,9,{}
klv_cust2905584866,user464@example.com,+15552258525,Bob,Patel,London,CA,Australia,America/New_York,shopify,{},subscribed,True,True,2023-10-18 23:24:04,2024-11-29 23:54:04,229.13,862.19,low,unknown,103.1,74.41,460.06,2025-12-11 11:56:18,250.99,7,{}
klv_cust8275679594,user465@example.com,+15553655332,Carol,Chen,Toronto,NSW,Canada,America/New_York,shopify,{},subscribed,True,True,2023-04-18 17:49:06,2024-02-20 02:51:46,129.19,324.9,medium,unknown,71.1,46.78,120.1,2025-09-04 13:28:28,231.61,4,{}
klv_cust4880176825,user466@example.com,+15556439814,Bob,Patel,New York,ON,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-02-26 17:16:41,2025-02-13 00:59:35,36.47,132.93,low,unknown,82.8,44.52,590.84,2025-11-15 08:57:00,168.82,8,{}
klv_cust5492496998,user467@example.com,+15552802083,Alice,Patel,Toronto,CA,United States,America/New_York,social,{},subscribed,True,False,2022-07-29 23:08:33,2025-02-20 15:59:43,180.77,715.65,high,male,78.2,64.94,425.96,2025-12-14 07:08:25,365.13,6,{}
klv_cust4419410162,user468@example.com,+15551665591,David,Smith,New York,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-11-12 14:47:34,2025-01-11 13:41:17,345.82,1432.29,medium,unknown,84.1,52.09,572.78,2025-04-22 23:02:19,218.56,5,{}
klv_cust6554972315,user469@example.com,+15551531671,Carol,Patel,Los Angeles,NY,Canada,America/New_York,social,{},subscribed,False,True,2023-05-29 02:29:11,2025-02-17 17:06:05,327.77,1187.6,low,female,52.2,70.58,288.2,2025-12-14 17:56:40,405.89,5,{}
klv_cust6904897514,user470@example.com,+15556842420,Bob,Jones,Los Angeles,NSW,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-04-04 19:09:05,2024-02-01 02:11:43,330.69,928.93,high,unknown,84.3,42.04,331.08,2025-10-18 16:39:18,496.34,7,{}
klv_cust1625217504,user471@example.com,+15558902169,Bob,Chen,Sydney,NY,India,America/New_York,shopify,{},subscribed,True,False,2022-07-20 17:23:17,2024-04-04 11:25:53,261.96,1002.67,medium,male,78.9,106.41,420.72,2025-04-29 03:58:48,207.31,1,{}
klv_cust7576309274,user472@example.com,+15556468754,Carol,Jones,Sydney,NY,United States,America/New_York,landing_page,{},subscribed,True,False,2022-10-24 20:17:33,2024-06-30 08:26:42,81.13,269.15,low,female,76.0,56.78,701.98,2025-06-17 12:23:18,356.61,9,{}
klv_cust4403845222,user473@example.com,+15554870020,David,Patel,Los Angeles,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-09-14 10:22:04,2024-09-09 11:59:10,76.78,335.79,low,male,99.2,108.15,387.88,2025-12-13 11:50:27,119.75,6,{}
klv_cust1730074215,user474@example.com,+15558909482,Eve,Patel,Los Angeles,Greater London,Canada,America/New_York,landing_page,{},subscribed,True,True,2022-09-17 19:12:24,2024-06-07 04:00:42,262.78,1277.58,medium,unknown,45.0,48.26,796.08,2025-11-22 00:31:52,275.08,2,{}
klv_cust9929101065,user475@example.com,+15551320008,Alice,Patel,Sydney,NY,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-03-24 09:01:01,2024-04-04 11:43:47,72.96,258.8,low,unknown,33.9,43.94,737.81,2025-09-25 05:18:21,239.5,2,{}
klv_cust9035194895,user476@example.com,+15557125711,Bob,Kim,Los Angeles,NSW,United States,America/New_York,landing_page,{},subscribed,True,False,2022-08-06 17:24:36,2024-11-05 06:45:48,116.51,323.65,low,male,97.5,42.78,155.23,2025-05-19 01:41:01,486.06,12,{}
klv_cust6329323383,user477@example.com,+15552327855,Bob,Chen,Los Angeles,CA,United States,America/New_York,shopify,{},subscribed,False,True,2023-11-07 09:44:46,2024-02-08 05:01:48,163.88,586.15,high,female,57.2,97.1,65.7,2025-12-12 18:26:33,389.56,4,{}
klv_cust1614685938,user478@example.com,+15554355822,Alice,Smith,Sydney,Greater London,Australia,America/New_York,shopify,{},subscribed,True,True,2023-01-22 18:05:13,2024-07-04 06:37:31,29.66,135.93,low,female,79.2,36.18,170.31,2025-12-23 14:22:30,69.15,8,{}
klv_cust6385791669,user479@example.com,+15558561403,Alice,Chen,Sydney,ON,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-09-09 14:50:04,2024-07-31 19:01:38,124.97,334.66,low,female,44.2,78.35,728.77,2025-09-11 15:43:04,139.28,10,{}
klv_cust8750840032,user480@example.com,+15555700764,Bob,Patel,Los Angeles,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2022-12-08 03:15:59,2024-05-01 17:20:35,201.73,802.15,medium,unknown,42.8,105.62,269.61,2025-11-24 02:55:49,277.77,10,{}
klv_cust9165632300,user481@example.com,+15558170258,Bob,Smith,New York,ON,United States,America/New_York,social,{},subscribed,True,False,2023-06-07 13:03:45,2024-11-29 22:31:28,53.48,255.91,medium,unknown,42.8,59.24,657.59,2025-06-04 23:58:21,323.33,9,{}
klv_cust1678500147,user482@example.com,+15555058584,Bob,Smith,New York,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-01-07 23:32:34,2025-01-29 07:29:10,270.27,792.17,high,female,115.6,77.8,296.81,2025-04-18 08:50:17,252.95,3,{}
klv_cust7818568548,user483@example.com,+15554268315,Carol,Smith,Toronto,NSW,United States,America/New_York,social,{},subscribed,True,True,2022-08-02 03:40:18,2024-10-14 02:35:20,292.37,1295.01,low,unknown,34.2,84.41,707.2,2025-08-09 19:37:02,487.38,1,{}
klv_cust6369130994,user484@example.com,+15559249100,Alice,Patel,New York,NY,India,America/New_York,landing_page,{},subscribed,False,False,2022-11-06 23:43:30,2024-07-20 10:35:43,40.77,144.46,medium,unknown,40.4,51.82,513.72,2025-10-02 06:39:09,234.46,2,{}
klv_cust8925520026,user485@example.com,+15557319927,Carol,Smith,Los Angeles,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2022-08-15 19:40:24,2024-04-19 06:41:00,147.36,427.13,low,female,34.8,57.8,390.62,2025-10-30 16:09:40,129.7,3,{}
klv_cust3075362821,user486@example.com,+15551456741,Carol,Patel,Toronto,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-11-28 22:23:11,2024-08-03 17:04:09,145.72,365.88,high,unknown,70.5,116.76,592.05,2025-10-04 05:53:46,143.13,12,{}
klv_cust6313758032,user487@example.com,+15552170872,Carol,Patel,Toronto,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2023-05-29 11:33:15,2024-03-15 18:59:12,34.18,136.61,low,unknown,92.4,74.58,740.03,2025-10-02 03:26:07,172.25,3,{}
klv_cust7751356568,user488@example.com,+15558395645,Eve,Patel,London,CA,United States,America/New_York,shopify,{},subscribed,True,True,2023-07-21 00:25:49,2024-03-26 06:03:44,288.11,870.08,medium,male,57.0,41.61,207.18,2025-11-05 05:56:40,588.36,3,{}
klv_cust7763765757,user489@example.com,+15551218868,Alice,Smith,London,CA,United States,America/New_York,shopify,{},subscribed,True,False,2022-09-20 03:37:18,2024-03-05 15:09:09,322.13,1437.93,winback,unknown,87.9,59.52,756.94,2025-04-05 09:39:13,530.57,12,{}
klv_cust2268006448,user490@example.com,+15558016372,Alice,Patel,Toronto,Greater London,India,America/New_York,social,{},subscribed,True,True,2022-02-19 01:12:56,2025-02-18 00:40:02,193.41,525.23,high,unknown,75.2,57.26,746.88,2025-07-10 06:37:26,271.38,4,{}
klv_cust8122042835,user491@example.com,+15552581101,Bob,Smith,London,Greater London,Australia,America/New_York,social,{},subscribed,True,False,2023-04-08 19:05:00,2024-10-30 07:09:28,25.35,115.31,low,unknown,102.2,98.69,627.98,2025-04-24 09:54:35,60.74,2,{}
klv_cust2178884276,user492@example.com,+15555157980,Bob,Chen,Los Angeles,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2022-12-11 00:27:58,2024-01-31 21:56:31,218.17,1057.64,medium,female,90.4,43.07,83.77,2025-12-30 02:21:06,348.68,11,{}
klv_cust4431078106,user493@example.com,+15554276917,Eve,Patel,Toronto,ON,Australia,America/New_York,landing_page,{},subscribed,True,True,2022-04-23 12:01:19,2025-01-08 03:36:40,110.47,435.08,medium,unknown,71.8,53.94,779.2,2025-06-10 05:53:04,96.49,10,{}
klv_cust2513206988,user494@example.com,+15554920744,David,Kim,Toronto,NSW,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-02-11 09:39:30,2024-12-12 07:46:14,113.92,472.36,high,unknown,104.4,91.61,521.23,2025-08-21 16:31:14,581.8,11,{}
klv_cust3734252963,user495@example.com,+15555220113,Bob,Chen,New York,ON,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-09-13 14:26:09,2024-08-21 10:53:20,142.07,617.67,low,unknown,107.7,53.32,201.45,2025-12-20 13:41:25,73.98,11,{}
klv_cust7961674558,user496@example.com,+15554320500,Eve,Jones,New York,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-12-13 23:52:10,2025-01-17 14:56:49,55.82,163.95,medium,female,116.2,56.98,179.19,2025-07-09 03:37:24,265.08,1,{}
klv_cust4600630513,user497@example.com,+15553249534,Alice,Jones,Sydney,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2022-08-02 22:28:26,2025-01-29 02:44:02,240.3,817.19,medium,unknown,102.9,91.42,388.23,2025-08-26 11:06:41,395.9,12,{}
klv_cust3698305085,user498@example.com,+15555885157,David,Jones,Sydney,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2022-10-14 20:40:38,2024-08-13 19:32:24,106.4,492.14,high,female,32.8,64.03,621.39,2025-05-29 09:49:42,450.43,10,{}
klv_cust3776011793,user499@example.com,+15553041448,Alice,Kim,London,NY,India,America/New_York,social,{},subscribed,True,True,2022-02-19 04:06:29,2024-08-29 18:38:27,40.76,112.89,medium,male,97.6,78.4,236.46,2025-05-11 18:24:56,362.89,9,{}
klv_cust2893321208,user500@example.com,+15552908779,Bob,Patel,New York,CA,United States,America/New_York,shopify,{},subscribed,False,True,2022-04-05 01:31:37,2025-01-28 06:17:09,214.81,948.85,medium,male,87.5,42.46,116.58,2025-06-18 12:13:20,248.23,6,{}
klv_cust7784217828,user501@example.com,+15559603154,Alice,Kim,Toronto,CA,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-10-20 09:27:01,2024-07-20 15:49:47,283.52,1058.49,low,female,46.8,50.92,599.54,2025-11-28 17:02:13,344.72,6,{}
klv_cust4145461251,user502@example.com,+15555069414,David,Smith,London,CA,United States,America/New_York,landing_page,{},subscribed,True,True,2022-07-04 10:01:45,2024-07-31 11:27:37,239.93,949.65,medium,unknown,119.7,65.05,405.12,2025-07-05 19:59:32,587.11,2,{}
klv_cust6562457052,user503@example.com,+15551753806,Alice,Jones,Los Angeles,ON,United States,America/New_York,landing_page,{},subscribed,True,False,2022-06-04 06:33:52,2024-12-03 22:25:53,287.8,768.57,low,unknown,87.0,94.35,183.56,2025-09-16 08:23:22,307.46,7,{}
klv_cust8505373158,user504@example.com,+15556823624,David,Kim,Sydney,NSW,India,America/New_York,shopify,{},subscribed,True,True,2022-10-18 18:47:25,2024-09-18 19:24:30,307.57,956.66,medium,female,60.0,55.25,442.25,2025-07-22 15:38:06,227.43,10,{}
klv_cust1754368373,user505@example.com,+15552354344,David,Chen,New York,CA,Australia,America/New_York,shopify,{},subscribed,True,False,2023-05-29 13:31:38,2024-07-08 13:18:21,237.24,1062.7,low,female,56.8,97.79,676.26,2025-07-02 07:23:19,402.59,4,{}
klv_cust9467483275,user506@example.com,+15553766690,Eve,Jones,London,NY,United States,America/New_York,landing_page,{},subscribed,True,False,2023-05-13 13:25:22,2024-08-03 19:56:47,226.89,988.01,low,unknown,36.2,115.53,638.99,2025-07-22 23:46:17,559.71,3,{}
klv_cust9218363978,user507@example.com,+15555327576,Eve,Chen,New York,CA,United Kingdom,America/New_York,landing_page,{},subscribed,False,False,2023-01-17 19:22:28,2024-07-01 02:17:58,284.21,1097.36,winback,unknown,94.7,70.24,546.79,2025-05-11 08:38:09,175.18,7,{}
klv_cust4566852761,user508@example.com,+15551648891,Eve,Kim,London,ON,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-12-11 09:09:15,2024-11-07 17:09:36,153.75,483.72,medium,female,91.0,69.71,669.21,2025-10-24 09:44:03,363.25,7,{}
klv_cust8758809005,user509@example.com,+15555470118,Bob,Chen,London,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-01-18 21:06:28,2024-06-28 18:09:12,110.06,398.85,low,female,68.0,85.59,477.94,2025-07-05 07:11:32,61.2,7,{}
klv_cust5789617427,user510@example.com,+15556570172,Bob,Jones,New York,ON,United States,America/New_York,shopify,{},subscribed,True,True,2022-07-08 16:59:06,2024-11-07 07:30:58,305.15,1464.72,medium,male,58.3,100.23,314.36,2025-09-19 02:46:39,152.62,12,{}
klv_cust5135595227,user511@example.com,+15556246502,David,Kim,London,CA,United States,America/New_York,social,{},subscribed,True,False,2023-08-13 03:36:35,2024-02-17 17:44:01,310.64,1031.23,medium,unknown,102.9,85.54,100.26,2025-07-14 21:07:14,145.65,12,{}
klv_cust5151086814,user512@example.com,+15558647847,Eve,Kim,New York,CA,Australia,America/New_York,social,{},subscribed,True,True,2023-03-03 01:13:33,2024-10-23 23:02:34,298.76,830.92,high,unknown,95.7,114.55,628.06,2025-07-01 21:35:38,507.99,11,{}
klv_cust9503787171,user513@example.com,+15556260144,Carol,Kim,Sydney,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-12-26 19:21:51,2024-03-07 20:36:41,62.04,283.26,medium,male,37.9,111.66,379.82,2025-12-29 04:42:10,426.96,9,{}
klv_cust2570991899,user514@example.com,+15557880138,Carol,Chen,Toronto,NY,United States,America/New_York,social,{},subscribed,True,True,2022-04-18 18:43:17,2024-05-17 02:51:05,20.15,65.63,low,unknown,89.6,66.52,107.63,2025-11-08 12:10:36,98.84,4,{}
klv_cust8690920484,user515@example.com,+15553030975,Carol,Chen,London,NY,United States,America/New_York,shopify,{},subscribed,False,True,2023-06-12 09:28:16,2024-06-20 19:43:54,60.85,273.5,low,unknown,110.6,41.77,524.89,2025-10-06 21:40:49,90.99,5,{}
klv_cust5354747485,user516@example.com,+15559596358,Carol,Jones,Sydney,ON,United States,America/New_York,shopify,{},subscribed,True,True,2023-03-18 13:26:24,2025-01-15 21:00:24,60.53,232.94,winback,unknown,73.1,42.64,272.14,2025-07-29 14:35:34,367.28,4,{}
klv_cust3304560537,user517@example.com,+15556770185,Eve,Jones,London,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-08-18 09:40:29,2024-08-23 12:14:02,302.97,1506.66,low,male,55.2,50.65,539.93,2025-10-25 15:24:06,494.19,4,{}
klv_cust7248258423,user518@example.com,+15556096666,Carol,Jones,New York,CA,United States,America/New_York,social,{},subscribed,True,False,2022-08-20 11:40:12,2024-03-18 09:47:28,89.99,346.01,medium,male,102.4,112.36,318.83,2025-05-09 06:37:46,462.51,5,{}
klv_cust8182649048,user519@example.com,+15558985003,Carol,Smith,Toronto,NSW,United Kingdom,America/New_York,shopify,{},subscribed,False,True,2023-07-04 21:12:20,2024-01-20 20:51:47,100.66,288.8,high,unknown,88.8,82.96,512.74,2025-05-07 22:36:20,436.96,2,{}
klv_cust7805633786,user520@example.com,+15553679437,Alice,Chen,Toronto,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2022-01-15 05:03:41,2024-05-14 16:10:52,224.41,861.75,low,unknown,54.1,88.58,299.72,2025-07-10 18:58:01,152.99,8,{}
klv_cust9333490239,user521@example.com,+15551219278,David,Patel,Sydney,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-04-15 22:58:46,2024-06-07 11:52:16,161.03,560.73,medium,unknown,47.2,71.1,411.08,2025-10-28 17:36:49,199.19,2,{}
klv_cust6299224734,user522@example.com,+15551273978,Alice,Chen,London,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2023-12-29 14:39:46,2024-06-12 09:04:43,40.93,154.1,low,male,74.8,35.91,277.52,2025-11-10 20:06:09,57.53,11,{}
klv_cust9697414638,user523@example.com,+15553307486,Bob,Patel,London,ON,United States,America/New_York,shopify,{},subscribed,True,True,2023-09-10 05:31:11,2024-08-12 18:16:50,29.29,79.55,low,female,87.9,84.64,328.89,2025-05-18 03:23:50,64.09,4,{}
klv_cust7706193636,user524@example.com,+15553337238,Bob,Patel,Los Angeles,NSW,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-05-15 10:43:30,2024-10-30 16:18:41,89.03,284.59,low,unknown,85.5,101.7,353.53,2025-07-24 23:15:10,498.8,7,{}
klv_cust9861449701,user525@example.com,+15558272424,Bob,Kim,London,NSW,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2023-11-06 05:09:41,2025-01-19 21:06:02,23.36,111.31,medium,female,118.1,45.89,204.9,2025-11-09 04:59:48,120.67,2,{}
klv_cust8833399096,user526@example.com,+15552245710,David,Jones,London,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2022-12-27 12:40:23,2024-08-18 13:46:47,310.62,1046.82,medium,female,68.3,95.21,638.78,2025-09-22 03:14:35,567.64,11,{}
klv_cust2753617371,user527@example.com,+15559822170,Eve,Chen,Los Angeles,NSW,India,America/New_York,landing_page,{},subscribed,True,False,2022-02-12 02:29:06,2024-03-02 09:57:46,148.91,410.22,low,unknown,49.7,51.2,119.02,2025-06-01 19:45:44,101.43,9,{}
klv_cust1600337712,user528@example.com,+15552972322,Carol,Kim,Los Angeles,CA,Canada,America/New_York,shopify,{},subscribed,True,True,2023-07-19 17:37:51,2024-07-31 05:32:02,85.15,260.95,high,female,101.0,84.89,489.03,2025-12-12 20:43:37,85.01,12,{}
klv_cust5064162365,user529@example.com,+15554308784,Carol,Smith,London,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-10-04 18:00:47,2024-04-05 17:11:30,337.66,1485.31,medium,unknown,56.4,35.24,412.71,2025-10-28 00:17:45,250.26,9,{}
klv_cust3115806625,user530@example.com,+15554571109,Alice,Kim,New York,CA,Australia,America/New_York,landing_page,{},subscribed,True,False,2022-04-25 02:33:06,2024-04-12 05:21:14,202.38,801.95,low,male,72.3,72.52,208.82,2025-11-28 06:38:35,101.46,5,{}
klv_cust1417436465,user531@example.com,+15552856609,Eve,Kim,Toronto,NY,Australia,America/New_York,shopify,{},subscribed,True,True,2023-01-02 18:34:58,2024-04-21 19:05:28,156.54,733.38,medium,unknown,115.2,36.56,92.53,2025-07-12 03:33:09,373.62,10,{}
klv_cust5877639950,user532@example.com,+15553991344,Carol,Jones,New York,NY,United States,America/New_York,social,{},subscribed,True,False,2023-09-29 15:54:29,2024-06-27 22:22:31,164.93,535.2,high,female,71.1,85.16,619.19,2025-09-03 16:10:11,386.83,1,{}
