id,name,email,phone,customer_id,financial_status,fulfillment_status,currency,total_price,subtotal_price,total_discounts,total_tax,total_shipping,total_refunds,net_payment,billing_address,shipping_address,shipping_country,shipping_country_code,line_items,discount_codes,refunds,fulfillments,transactions,tags,note,source_name,landing_site,referring_site,utm_source,utm_medium,utm_campaign,utm_content,utm_term,cancelled_at,cancel_reason,closed_at,processed_at,created_at,updated_at,customer_orders_count,customer_total_spent
5000724,#ORD5000724,user285@example.com,,cust4518871744,paid,fulfilled,USD,24.09,14.99,1.5,1.08,9.52,0.0,24.09,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_8,,,,,2023-06-05 20:38:44,2023-06-05 20:38:44,2023-06-05 20:38:44,2023-06-05 20:38:44,1,19.27
5000725,#ORD5000725,user285@example.com,,cust4518871744,paid,fulfilled,USD,65.84,60.96,0.0,4.88,0.0,0.0,65.84,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_2,,,,,2023-10-11 17:21:03,2023-10-11 17:21:03,2023-10-11 17:21:03,2023-10-11 17:21:03,2,105.34
5000726,#ORD5000726,user285@example.com,,cust4518871744,paid,fulfilled,USD,96.07,88.95,0.0,7.12,0.0,0.0,96.07,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_19,,,,,2024-03-13 14:28:58,2024-03-13 14:28:58,2024-03-13 14:28:58,2024-03-13 14:28:58,3,230.57
5000727,#ORD5000727,user285@example.com,,cust4518871744,refunded,fulfilled,USD,56.4,46.97,0.0,3.76,5.67,0.0,56.4,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_11,,,,,2024-05-01 23:58:48,2024-05-01 23:58:48,2024-05-01 23:58:48,2024-05-01 23:58:48,4,180.48
5000728,#ORD5000728,user285@example.com,,cust4518871744,paid,fulfilled,USD,104.52,86.95,0.0,6.96,10.61,0.0,104.52,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_16,,,,,2024-05-07 01:03:21,2024-05-07 01:03:21,2024-05-07 01:03:21,2024-05-07 01:03:21,5,418.08
5000729,#ORD5000729,user285@example.com,,cust4518871744,paid,fulfilled,USD,62.6,57.96,0.0,4.64,0.0,0.0,62.6,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_17,,,,,2024-08-14 16:55:23,2024-08-14 16:55:23,2024-08-14 16:55:23,2024-08-14 16:55:23,6,300.48
5000730,#ORD5000730,user286@example.com,,cust9438411468,paid,fulfilled,USD,67.2,54.98,0.0,4.4,7.82,0.0,67.2,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_6,,,,,2023-06-20 07:16:23,2023-06-20 07:16:23,2023-06-20 07:16:23,2023-06-20 07:16:23,1,53.76
5000731,#ORD5000731,user286@example.com,,cust9438411468,paid,fulfilled,USD,126.43,111.96,0.0,8.96,5.51,0.0,126.43,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_15,,,,,2025-02-03 08:04:41,2025-02-03 08:04:41,2025-02-03 08:04:41,2025-02-03 08:04:41,2,202.29
5000732,#ORD5000732,user287@example.com,,cust9410288290,paid,fulfilled,USD,32.05,32.98,3.3,2.37,0.0,0.0,32.05,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,,camp_16,,,,,2023-10-02 14:48:15,2023-10-02 14:48:15,2023-10-02 14:48:15,2023-10-02 14:48:15,1,25.64
5000733,#ORD5000733,user287@example.com,,cust9410288290,paid,fulfilled,USD,105.72,91.94,0.0,7.36,6.42,0.0,105.72,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_12,,,,,2024-09-30 00:16:05,2024-09-30 00:16:05,2024-09-30 00:16:05,2024-09-30 00:16:05,2,169.15
5000734,#ORD5000734,user287@example.com,,cust9410288290,refunded,fulfilled,USD,68.01,69.97,7.0,5.04,0.0,0.0,68.01,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_5,,,,,2024-10-06 18:13:14,2024-10-06 18:13:14,2024-10-06 18:13:14,2024-10-06 18:13:14,3,163.22
5000735,#ORD5000735,user288@example.com,,cust4070964768,paid,fulfilled,USD,36.79,27.98,2.8,2.01,9.6,0.0,36.79,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_12,,,,,2023-09-04 03:04:59,2023-09-04 03:04:59,2023-09-04 03:04:59,2023-09-04 03:04:59,1,29.43
5000736,#ORD5000736,user289@example.com,,cust9916336966,paid,fulfilled,USD,60.46,55.98,0.0,4.48,0.0,0.0,60.46,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_3,,,,,2024-02-20 17:02:30,2024-02-20 17:02:30,2024-02-20 17:02:30,2024-02-20 17:02:30,1,48.37
5000737,#ORD5000737,user289@example.com,,cust9916336966,paid,fulfilled,USD,72.53,59.96,0.0,4.8,7.77,0.0,72.53,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_13,,,,,2024-03-21 04:17:16,2024-03-21 04:17:16,2024-03-21 04:17:16,2024-03-21 04:17:16,2,116.05
5000738,#ORD5000738,user290@example.com,,cust3693985578,paid,fulfilled,USD,93.6,75.97,0.0,6.08,11.55,0.0,93.6,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_16,,,,,2023-03-26 10:20:44,2023-03-26 10:20:44,2023-03-26 10:20:44,2023-03-26 10:20:44,1,74.88
5000739,#ORD5000739,user290@example.com,,cust3693985578,paid,fulfilled,USD,98.95,79.95,0.0,6.4,12.6,0.0,98.95,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_13,,,,,2023-07-26 05:25:00,2023-07-26 05:25:00,2023-07-26 05:25:00,2023-07-26 05:25:00,2,158.32
5000740,#ORD5000740,user290@example.com,,cust3693985578,paid,fulfilled,USD,53.43,43.97,0.0,3.52,5.94,0.0,53.43,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_16,,,,,2024-01-14 05:11:37,2024-01-14 05:11:37,2024-01-14 05:11:37,2024-01-14 05:11:37,3,128.23
5000741,#ORD5000741,user290@example.com,,cust3693985578,paid,fulfilled,USD,29.14,29.98,3.0,2.16,0.0,0.0,29.14,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_12,,,,,2024-07-12 20:16:14,2024-07-12 20:16:14,2024-07-12 20:16:14,2024-07-12 20:16:14,4,93.25
5000742,#ORD5000742,user291@example.com,,cust8612747444,paid,fulfilled,USD,36.65,23.98,0.0,1.92,10.75,0.0,36.65,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_4,,,,,2024-07-28 10:55:15,2024-07-28 10:55:15,2024-07-28 10:55:15,2024-07-28 10:55:15,1,29.32
5000743,#ORD5000743,user292@example.com,,cust4361393222,paid,fulfilled,USD,57.08,48.97,4.9,3.53,9.48,0.0,57.08,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_9,,,,,2023-02-08 01:54:21,2023-02-08 01:54:21,2023-02-08 01:54:21,2023-02-08 01:54:21,1,45.66
5000744,#ORD5000744,user292@example.com,,cust4361393222,paid,fulfilled,USD,91.78,79.98,0.0,6.4,5.4,0.0,91.78,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_2,,,,,2023-05-17 09:10:11,2023-05-17 09:10:11,2023-05-17 09:10:11,2023-05-17 09:10:11,2,146.85
5000745,#ORD5000745,user292@example.com,,cust4361393222,paid,fulfilled,USD,42.79,33.98,0.0,2.72,6.09,0.0,42.79,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_19,,,,,2024-02-20 03:10:37,2024-02-20 03:10:37,2024-02-20 03:10:37,2024-02-20 03:10:37,3,102.7
5000746,#ORD5000746,user292@example.com,,cust4361393222,paid,fulfilled,USD,71.22,53.97,0.0,4.32,12.93,0.0,71.22,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_8,,,,,2025-03-07 17:37:31,2025-03-07 17:37:31,2025-03-07 17:37:31,2025-03-07 17:37:31,4,227.9
5000747,#ORD5000747,user293@example.com,,cust2591589823,paid,fulfilled,USD,21.69,11.99,1.2,0.86,10.04,0.0,21.69,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_13,,,,,2023-06-17 10:39:58,2023-06-17 10:39:58,2023-06-17 10:39:58,2023-06-17 10:39:58,1,17.35
5000748,#ORD5000748,user293@example.com,,cust2591589823,paid,fulfilled,USD,15.11,13.99,0.0,1.12,0.0,0.0,15.11,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_13,,,,,2024-09-30 05:39:05,2024-09-30 05:39:05,2024-09-30 05:39:05,2024-09-30 05:39:05,2,24.18
5000749,#ORD5000749,user293@example.com,,cust2591589823,paid,fulfilled,USD,100.08,86.95,0.0,6.96,6.17,0.0,100.08,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_19,,,,,2024-11-26 13:11:28,2024-11-26 13:11:28,2024-11-26 13:11:28,2024-11-26 13:11:28,3,240.19
5000750,#ORD5000750,user293@example.com,,cust2591589823,paid,fulfilled,USD,22.01,14.99,0.0,1.2,5.82,0.0,22.01,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_7,,,,,2025-01-13 23:32:51,2025-01-13 23:32:51,2025-01-13 23:32:51,2025-01-13 23:32:51,4,70.43
5000751,#ORD5000751,user294@example.com,,cust2465576748,paid,fulfilled,USD,113.65,110.96,11.1,7.99,5.8,0.0,113.65,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_20,,,,,2023-09-28 02:13:48,2023-09-28 02:13:48,2023-09-28 02:13:48,2023-09-28 02:13:48,1,90.92
5000752,#ORD5000752,user294@example.com,,cust2465576748,paid,fulfilled,USD,23.44,11.99,1.2,0.86,11.79,0.0,23.44,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_9,,,,,2025-03-30 06:57:38,2025-03-30 06:57:38,2025-03-30 06:57:38,2025-03-30 06:57:38,2,37.5
5000753,#ORD5000753,user295@example.com,,cust8943866829,refunded,fulfilled,USD,73.41,67.97,0.0,5.44,0.0,0.0,73.41,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_19,,,,,2023-03-11 04:03:07,2023-03-11 04:03:07,2023-03-11 04:03:07,2023-03-11 04:03:07,1,58.73
5000754,#ORD5000754,user295@example.com,,cust8943866829,paid,fulfilled,USD,75.26,62.96,0.0,5.04,7.26,0.0,75.26,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_16,,,,,2023-10-26 21:05:59,2023-10-26 21:05:59,2023-10-26 21:05:59,2023-10-26 21:05:59,2,120.42
5000755,#ORD5000755,user295@example.com,,cust8943866829,paid,fulfilled,USD,57.52,48.97,4.9,3.53,9.92,0.0,57.52,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_2,,,,,2024-01-19 05:01:56,2024-01-19 05:01:56,2024-01-19 05:01:56,2024-01-19 05:01:56,3,138.05
5000756,#ORD5000756,user295@example.com,,cust8943866829,paid,fulfilled,USD,76.0,61.96,0.0,4.96,9.08,0.0,76.0,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_11,,,,,2024-02-27 02:41:17,2024-02-27 02:41:17,2024-02-27 02:41:17,2024-02-27 02:41:17,4,243.2
5000757,#ORD5000757,user295@example.com,,cust8943866829,paid,fulfilled,USD,40.09,27.98,0.0,2.24,9.87,0.0,40.09,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_15,,,,,2024-12-09 10:55:26,2024-12-09 10:55:26,2024-12-09 10:55:26,2024-12-09 10:55:26,5,160.36
5000758,#ORD5000758,user296@example.com,,cust8826851692,paid,fulfilled,USD,62.72,47.97,0.0,3.84,10.91,0.0,62.72,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_14,,,,,2024-10-14 11:36:42,2024-10-14 11:36:42,2024-10-14 11:36:42,2024-10-14 11:36:42,1,50.18
5000759,#ORD5000759,user297@example.com,,cust5748253283,paid,fulfilled,USD,103.52,90.96,0.0,7.28,5.28,0.0,103.52,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_10,,,,,2023-04-04 19:42:36,2023-04-04 19:42:36,2023-04-04 19:42:36,2023-04-04 19:42:36,1,82.82
5000760,#ORD5000760,user297@example.com,,cust5748253283,refunded,fulfilled,USD,23.65,14.99,0.0,1.2,7.46,0.0,23.65,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_2,,,,,2023-12-19 02:19:34,2023-12-19 02:19:34,2023-12-19 02:19:34,2023-12-19 02:19:34,2,37.84
5000761,#ORD5000761,user297@example.com,,cust5748253283,paid,fulfilled,USD,49.25,35.98,0.0,2.88,10.39,0.0,49.25,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_7,,,,,2024-07-13 20:46:22,2024-07-13 20:46:22,2024-07-13 20:46:22,2024-07-13 20:46:22,3,118.2
5000762,#ORD5000762,user297@example.com,,cust5748253283,paid,fulfilled,USD,31.3,28.98,0.0,2.32,0.0,0.0,31.3,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,social,camp_1,,,,,2024-08-02 07:39:52,2024-08-02 07:39:52,2024-08-02 07:39:52,2024-08-02 07:39:52,4,100.16
5000763,#ORD5000763,user297@example.com,,cust5748253283,paid,fulfilled,USD,22.16,13.99,0.0,1.12,7.05,0.0,22.16,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_10,,,,,2024-09-15 14:55:17,2024-09-15 14:55:17,2024-09-15 14:55:17,2024-09-15 14:55:17,5,88.64
5000764,#ORD5000764,user297@example.com,,cust5748253283,paid,fulfilled,USD,110.4,93.94,0.0,7.52,8.94,0.0,110.4,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_2,,,,,2025-02-11 10:21:42,2025-02-11 10:21:42,2025-02-11 10:21:42,2025-02-11 10:21:42,6,529.92
5000765,#ORD5000765,user298@example.com,,cust9421518487,paid,fulfilled,USD,33.46,30.98,0.0,2.48,0.0,0.0,33.46,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_19,,,,,2023-04-19 08:33:57,2023-04-19 08:33:57,2023-04-19 08:33:57,2023-04-19 08:33:57,1,26.77
5000766,#ORD5000766,user299@example.com,,cust8854238082,paid,fulfilled,USD,79.09,63.96,0.0,5.12,10.01,0.0,79.09,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_1,,,,,2024-06-20 00:25:55,2024-06-20 00:25:55,2024-06-20 00:25:55,2024-06-20 00:25:55,1,63.27
5000767,#ORD5000767,user299@example.com,,cust8854238082,paid,fulfilled,USD,102.4,85.95,0.0,6.88,9.57,0.0,102.4,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_9,,,,,2024-12-10 05:23:15,2024-12-10 05:23:15,2024-12-10 05:23:15,2024-12-10 05:23:15,2,163.84
5000768,#ORD5000768,user299@example.com,,cust8854238082,paid,fulfilled,USD,64.76,59.96,0.0,4.8,0.0,0.0,64.76,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_11,,,,,2025-03-27 00:36:24,2025-03-27 00:36:24,2025-03-27 00:36:24,2025-03-27 00:36:24,3,155.42
5000769,#ORD5000769,user300@example.com,,cust4037867512,refunded,fulfilled,USD,94.15,77.95,0.0,6.24,9.96,0.0,94.15,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_13,,,,,2024-01-06 17:31:00,2024-01-06 17:31:00,2024-01-06 17:31:00,2024-01-06 17:31:00,1,75.32
5000770,#ORD5000770,user300@example.com,,cust4037867512,paid,fulfilled,USD,74.37,57.96,0.0,4.64,11.77,0.0,74.37,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_17,,,,,2024-03-30 07:40:47,2024-03-30 07:40:47,2024-03-30 07:40:47,2024-03-30 07:40:47,2,118.99
5000771,#ORD5000771,user300@example.com,,cust4037867512,pending,fulfilled,USD,43.84,30.98,0.0,2.48,10.38,0.0,43.84,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_15,,,,,2024-05-16 06:18:42,2024-05-16 06:18:42,2024-05-16 06:18:42,2024-05-16 06:18:42,3,105.22
5000772,#ORD5000772,user301@example.com,,cust2870403050,pending,fulfilled,USD,56.33,57.96,5.8,4.17,0.0,0.0,56.33,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_19,,,,,2023-01-28 17:40:26,2023-01-28 17:40:26,2023-01-28 17:40:26,2023-01-28 17:40:26,1,45.06
5000773,#ORD5000773,user301@example.com,,cust2870403050,paid,fulfilled,USD,24.22,14.99,0.0,1.2,8.03,0.0,24.22,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_4,,,,,2023-08-17 01:22:37,2023-08-17 01:22:37,2023-08-17 01:22:37,2023-08-17 01:22:37,2,38.75
5000774,#ORD5000774,user301@example.com,,cust2870403050,paid,fulfilled,USD,25.06,12.99,0.0,1.04,11.03,0.0,25.06,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_1,,,,,2023-08-27 15:04:18,2023-08-27 15:04:18,2023-08-27 15:04:18,2023-08-27 15:04:18,3,60.14
5000775,#ORD5000775,user301@example.com,,cust2870403050,pending,fulfilled,USD,45.2,33.98,3.4,2.45,12.17,0.0,45.2,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_6,,,,,2023-09-15 05:12:47,2023-09-15 05:12:47,2023-09-15 05:12:47,2023-09-15 05:12:47,4,144.64
5000776,#ORD5000776,user301@example.com,,cust2870403050,paid,fulfilled,USD,82.58,84.95,8.49,6.12,0.0,0.0,82.58,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_9,,,,,2024-09-13 00:31:23,2024-09-13 00:31:23,2024-09-13 00:31:23,2024-09-13 00:31:23,5,330.32
5000777,#ORD5000777,user301@example.com,,cust2870403050,paid,fulfilled,USD,80.72,68.96,0.0,5.52,6.24,0.0,80.72,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_1,,,,,2025-03-30 03:27:45,2025-03-30 03:27:45,2025-03-30 03:27:45,2025-03-30 03:27:45,6,387.46
5000778,#ORD5000778,user302@example.com,,cust7371573279,paid,fulfilled,USD,59.32,44.97,0.0,3.6,10.75,0.0,59.32,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_8,,,,,2023-01-30 10:10:59,2023-01-30 10:10:59,2023-01-30 10:10:59,2023-01-30 10:10:59,1,47.46
5000779,#ORD5000779,user302@example.com,,cust7371573279,paid,fulfilled,USD,26.32,14.99,0.0,1.2,10.13,0.0,26.32,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_12,,,,,2023-05-20 06:17:06,2023-05-20 06:17:06,2023-05-20 06:17:06,2023-05-20 06:17:06,2,42.11
5000780,#ORD5000780,user302@example.com,,cust7371573279,paid,fulfilled,USD,62.6,57.96,0.0,4.64,0.0,0.0,62.6,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_4,,,,,2023-07-22 20:22:49,2023-07-22 20:22:49,2023-07-22 20:22:49,2023-07-22 20:22:49,3,150.24
5000781,#ORD5000781,user302@example.com,,cust7371573279,paid,fulfilled,USD,58.53,46.97,0.0,3.76,7.8,0.0,58.53,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_2,,,,,2024-11-06 01:39:59,2024-11-06 01:39:59,2024-11-06 01:39:59,2024-11-06 01:39:59,4,187.3
5000782,#ORD5000782,user302@example.com,,cust7371573279,paid,fulfilled,USD,52.92,46.97,4.7,3.38,7.27,0.0,52.92,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_20,,,,,2024-12-04 14:29:41,2024-12-04 14:29:41,2024-12-04 14:29:41,2024-12-04 14:29:41,5,211.68
5000783,#ORD5000783,user303@example.com,,cust6447717367,paid,fulfilled,USD,86.35,79.95,0.0,6.4,0.0,0.0,86.35,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_2,,,,,2023-03-17 15:18:39,2023-03-17 15:18:39,2023-03-17 15:18:39,2023-03-17 15:18:39,1,69.08
5000784,#ORD5000784,user303@example.com,,cust6447717367,paid,fulfilled,USD,96.28,78.95,0.0,6.32,11.01,0.0,96.28,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,,camp_4,,,,,2024-12-17 10:15:16,2024-12-17 10:15:16,2024-12-17 10:15:16,2024-12-17 10:15:16,2,154.05
5000785,#ORD5000785,user304@example.com,,cust4658080160,paid,fulfilled,USD,62.96,50.97,0.0,4.08,7.91,0.0,62.96,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_8,,,,,2023-05-04 20:30:47,2023-05-04 20:30:47,2023-05-04 20:30:47,2023-05-04 20:30:47,1,50.37
5000786,#ORD5000786,user304@example.com,,cust4658080160,paid,fulfilled,USD,80.95,74.95,0.0,6.0,0.0,0.0,80.95,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_2,,,,,2024-10-14 15:58:07,2024-10-14 15:58:07,2024-10-14 15:58:07,2024-10-14 15:58:07,2,129.52
5000787,#ORD5000787,user304@example.com,,cust4658080160,refunded,fulfilled,USD,124.15,109.96,0.0,8.8,5.39,0.0,124.15,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_17,,,,,2024-11-29 02:06:47,2024-11-29 02:06:47,2024-11-29 02:06:47,2024-11-29 02:06:47,3,297.96
5000788,#ORD5000788,user305@example.com,,cust5667181604,paid,fulfilled,USD,47.87,37.98,3.8,2.73,10.96,0.0,47.87,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_3,,,,,2023-08-27 13:46:06,2023-08-27 13:46:06,2023-08-27 13:46:06,2023-08-27 13:46:06,1,38.3
5000789,#ORD5000789,user305@example.com,,cust5667181604,paid,fulfilled,USD,80.86,69.97,0.0,5.6,5.29,0.0,80.86,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_8,,,,,2024-03-11 04:01:27,2024-03-11 04:01:27,2024-03-11 04:01:27,2024-03-11 04:01:27,2,129.38
5000790,#ORD5000790,user305@example.com,,cust5667181604,paid,fulfilled,USD,60.85,48.97,0.0,3.92,7.96,0.0,60.85,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_9,,,,,2024-06-19 09:05:21,2024-06-19 09:05:21,2024-06-19 09:05:21,2024-06-19 09:05:21,3,146.04
5000791,#ORD5000791,user306@example.com,,cust9081544414,paid,fulfilled,USD,94.37,80.96,0.0,6.48,6.93,0.0,94.37,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_11,,,,,2023-05-22 23:45:50,2023-05-22 23:45:50,2023-05-22 23:45:50,2023-05-22 23:45:50,1,75.5
5000792,#ORD5000792,user306@example.com,,cust9081544414,paid,fulfilled,USD,101.83,83.95,0.0,6.72,11.16,0.0,101.83,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_10,,,,,2023-10-10 11:19:16,2023-10-10 11:19:16,2023-10-10 11:19:16,2023-10-10 11:19:16,2,162.93
5000793,#ORD5000793,user307@example.com,,cust6922713963,paid,fulfilled,USD,98.25,88.96,8.9,6.4,11.79,0.0,98.25,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_1,,,,,2023-03-06 17:27:50,2023-03-06 17:27:50,2023-03-06 17:27:50,2023-03-06 17:27:50,1,78.6
5000794,#ORD5000794,user307@example.com,,cust6922713963,paid,fulfilled,USD,29.86,18.99,0.0,1.52,9.35,0.0,29.86,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_7,,,,,2023-09-23 03:49:24,2023-09-23 03:49:24,2023-09-23 03:49:24,2023-09-23 03:49:24,2,47.78
5000795,#ORD5000795,user307@example.com,,cust6922713963,paid,fulfilled,USD,71.15,53.96,0.0,4.32,12.87,0.0,71.15,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_11,,,,,2024-03-30 13:08:30,2024-03-30 13:08:30,2024-03-30 13:08:30,2024-03-30 13:08:30,3,170.76
5000796,#ORD5000796,user307@example.com,,cust6922713963,paid,fulfilled,USD,75.55,69.95,0.0,5.6,0.0,0.0,75.55,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_4,,,,,2025-01-09 05:11:26,2025-01-09 05:11:26,2025-01-09 05:11:26,2025-01-09 05:11:26,4,241.76
5000797,#ORD5000797,user308@example.com,,cust5418232833,paid,fulfilled,USD,89.52,79.98,8.0,5.76,11.78,0.0,89.52,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_20,,,,,2023-03-30 08:40:54,2023-03-30 08:40:54,2023-03-30 08:40:54,2023-03-30 08:40:54,1,71.62
5000798,#ORD5000798,user309@example.com,,cust8949781901,paid,fulfilled,USD,118.53,121.95,12.2,8.78,0.0,0.0,118.53,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_18,,,,,2024-08-15 01:41:54,2024-08-15 01:41:54,2024-08-15 01:41:54,2024-08-15 01:41:54,1,94.82
